x,y,Label
0.5009118318557739,0.044326644,1
0.5464492440223694,0.044326644,1
0.5919866561889648,0.044326644,1
0.3187620639801025,0.088653289,1
0.3642995059490204,0.088653289,1
0.4098369479179382,0.088653289,1
0.4553743600845337,0.088653289,1
0.5009118318557739,0.088653289,1
0.5464492440223694,0.088653289,1
0.5919866561889648,0.088653289,1
0.3187620639801025,0.132979929447174,1
0.3642995059490204,0.132979929447174,1
0.4098369479179382,0.132979929447174,1
0.4553743600845337,0.132979929447174,1
0.5009118318557739,0.132979929447174,1
0.5464492440223694,0.132979929447174,1
0.5919866561889648,0.132979929447174,1
-0.591986656,-0.132979929,1
-0.546449244,-0.132979929,1
-0.500911832,-0.132979929,1
-0.45537436,-0.132979929,1
-0.409836948,-0.132979929,1
-0.364299506,-0.132979929,1
-0.318762064,-0.132979929,1
-0.591986656,-0.088653289,1
-0.546449244,-0.088653289,1
-0.500911832,-0.088653289,1
-0.45537436,-0.088653289,1
-0.409836948,-0.088653289,1
-0.364299506,-0.088653289,1
-0.318762064,-0.088653289,1
-0.591986656,-0.044326644,1
-0.546449244,-0.044326644,1
-0.500911832,-0.044326644,1
-0.45537436,-0.044326644,1
-0.409836948,-0.044326644,1
-0.364299506,-0.044326644,1
-0.318762064,-0.044326644,1
-0.591986656,0.0,1
-0.546449244,0.0,1
-0.500911832,0.0,1
-0.45537436,0.0,1
-0.409836948,0.0,1
-0.364299506,0.0,1
-0.318762064,0.0,1
-0.591986656,0.044326644,1
-0.546449244,0.044326644,1
-0.500911832,0.044326644,1
-0.45537436,0.044326644,1
-0.409836948,0.044326644,1
-0.364299506,0.044326644,1
-0.318762064,0.044326644,1
-0.591986656,0.088653289,1
-0.546449244,0.088653289,1
-0.500911832,0.088653289,1
-0.45537436,0.088653289,1
-0.409836948,0.088653289,1
-0.364299506,0.088653289,1
-0.318762064,0.088653289,1
-0.591986656,0.132979929447174,1
-0.546449244,0.132979929447174,1
-0.500911832,0.132979929447174,1
-0.45537436,0.132979929447174,1
-0.409836948,0.132979929447174,1
-0.364299506,0.132979929447174,1
-0.318762064,0.132979929447174,1
-0.500911832,0.132979929447174,1
-0.45537436,0.132979929447174,1
-0.409836948,0.132979929447174,1
-0.364299506,0.132979929447174,1
-0.318762064,0.132979929447174,1
-0.273224622,0.132979929447174,1
-0.22768718,0.132979929447174,1
-0.500911832,0.1773065775632858,1
-0.45537436,0.1773065775632858,1
-0.409836948,0.1773065775632858,1
-0.364299506,0.1773065775632858,1
-0.318762064,0.1773065775632858,1
-0.273224622,0.1773065775632858,1
-0.22768718,0.1773065775632858,1
-0.500911832,0.2216332107782364,1
-0.45537436,0.2216332107782364,1
-0.409836948,0.2216332107782364,1
-0.364299506,0.2216332107782364,1
-0.318762064,0.2216332107782364,1
-0.273224622,0.2216332107782364,1
-0.22768718,0.2216332107782364,1
-0.500911832,0.2659598588943481,1
-0.45537436,0.2659598588943481,1
-0.409836948,0.2659598588943481,1
-0.364299506,0.2659598588943481,1
-0.318762064,0.2659598588943481,1
-0.273224622,0.2659598588943481,1
-0.22768718,0.2659598588943481,1
-0.500911832,0.3102864921092987,1
-0.45537436,0.3102864921092987,1
-0.409836948,0.3102864921092987,1
-0.364299506,0.3102864921092987,1
-0.318762064,0.3102864921092987,1
-0.273224622,0.3102864921092987,1
-0.22768718,0.3102864921092987,1
-0.500911832,0.3546131551265716,1
-0.45537436,0.3546131551265716,1
-0.409836948,0.3546131551265716,1
-0.364299506,0.3546131551265716,1
-0.318762064,0.3546131551265716,1
-0.273224622,0.3546131551265716,1
-0.22768718,0.3546131551265716,1
-0.500911832,0.3989397883415222,1
-0.45537436,0.3989397883415222,1
-0.409836948,0.3989397883415222,1
-0.364299506,0.3989397883415222,1
-0.318762064,0.3989397883415222,1
-0.273224622,0.3989397883415222,1
-0.22768718,0.3989397883415222,1
-0.136612311,0.2216332107782364,1
-0.091074876,0.2216332107782364,1
-0.045537438,0.2216332107782364,1
0.0,0.2216332107782364,1
0.045537438,0.2216332107782364,1
0.091074876,0.2216332107782364,1
0.1366123110055923,0.2216332107782364,1
-0.136612311,0.2659598588943481,1
-0.091074876,0.2659598588943481,1
-0.045537438,0.2659598588943481,1
0.0,0.2659598588943481,1
0.045537438,0.2659598588943481,1
0.091074876,0.2659598588943481,1
0.1366123110055923,0.2659598588943481,1
-0.136612311,0.3102864921092987,1
-0.091074876,0.3102864921092987,1
-0.045537438,0.3102864921092987,1
0.0,0.3102864921092987,1
0.045537438,0.3102864921092987,1
0.091074876,0.3102864921092987,1
0.1366123110055923,0.3102864921092987,1
-0.136612311,0.3546131551265716,1
-0.091074876,0.3546131551265716,1
-0.045537438,0.3546131551265716,1
0.0,0.3546131551265716,1
0.045537438,0.3546131551265716,1
0.091074876,0.3546131551265716,1
0.1366123110055923,0.3546131551265716,1
-0.136612311,0.3989397883415222,1
-0.091074876,0.3989397883415222,1
-0.045537438,0.3989397883415222,1
0.0,0.3989397883415222,1
0.045537438,0.3989397883415222,1
0.091074876,0.3989397883415222,1
0.1366123110055923,0.3989397883415222,1
-0.136612311,0.4432664215564728,1
-0.091074876,0.4432664215564728,1
-0.045537438,0.4432664215564728,1
0.0,0.4432664215564728,1
0.045537438,0.4432664215564728,1
0.091074876,0.4432664215564728,1
0.1366123110055923,0.4432664215564728,1
-0.136612311,0.4875930845737457,1
-0.091074876,0.4875930845737457,1
-0.045537438,0.4875930845737457,1
0.0,0.4875930845737457,1
0.045537438,0.4875930845737457,1
0.091074876,0.4875930845737457,1
0.1366123110055923,0.4875930845737457,1
0.091074876,0.132979929447174,1
0.1366123110055923,0.132979929447174,1
0.1821497529745102,0.132979929447174,1
0.2276871800422668,0.132979929447174,1
0.2732246220111847,0.132979929447174,1
0.3187620639801025,0.132979929447174,1
0.3642995059490204,0.132979929447174,1
0.091074876,0.1773065775632858,1
0.1366123110055923,0.1773065775632858,1
0.1821497529745102,0.1773065775632858,1
0.2276871800422668,0.1773065775632858,1
0.2732246220111847,0.1773065775632858,1
0.3187620639801025,0.1773065775632858,1
0.3642995059490204,0.1773065775632858,1
0.091074876,0.2216332107782364,1
0.1366123110055923,0.2216332107782364,1
0.1821497529745102,0.2216332107782364,1
0.2276871800422668,0.2216332107782364,1
0.2732246220111847,0.2216332107782364,1
0.3187620639801025,0.2216332107782364,1
0.3642995059490204,0.2216332107782364,1
0.091074876,0.2659598588943481,1
0.1366123110055923,0.2659598588943481,1
0.1821497529745102,0.2659598588943481,1
0.2276871800422668,0.2659598588943481,1
0.2732246220111847,0.2659598588943481,1
0.3187620639801025,0.2659598588943481,1
0.3642995059490204,0.2659598588943481,1
0.091074876,0.3102864921092987,1
0.1366123110055923,0.3102864921092987,1
0.1821497529745102,0.3102864921092987,1
0.2276871800422668,0.3102864921092987,1
0.2732246220111847,0.3102864921092987,1
0.3187620639801025,0.3102864921092987,1
0.3642995059490204,0.3102864921092987,1
0.091074876,0.3546131551265716,1
0.1366123110055923,0.3546131551265716,1
0.1821497529745102,0.3546131551265716,1
0.2276871800422668,0.3546131551265716,1
0.2732246220111847,0.3546131551265716,1
0.3187620639801025,0.3546131551265716,1
0.3642995059490204,0.3546131551265716,1
0.091074876,0.3989397883415222,1
0.1366123110055923,0.3989397883415222,1
0.1821497529745102,0.3989397883415222,1
0.2276871800422668,0.3989397883415222,1
0.2732246220111847,0.3989397883415222,1
0.3187620639801025,0.3989397883415222,1
0.3642995059490204,0.3989397883415222,1
0.1366123110055923,-0.398939788,1
0.1821497529745102,-0.398939788,1
0.2276871800422668,-0.398939788,1
0.2732246220111847,-0.398939788,1
0.3187620639801025,-0.398939788,1
0.3642995059490204,-0.398939788,1
0.4098369479179382,-0.398939788,1
0.1366123110055923,-0.354613155,1
0.1821497529745102,-0.354613155,1
0.2276871800422668,-0.354613155,1
0.2732246220111847,-0.354613155,1
0.3187620639801025,-0.354613155,1
0.3642995059490204,-0.354613155,1
0.4098369479179382,-0.354613155,1
0.1366123110055923,-0.310286492,1
0.1821497529745102,-0.310286492,1
0.2276871800422668,-0.310286492,1
0.2732246220111847,-0.310286492,1
0.3187620639801025,-0.310286492,1
0.3642995059490204,-0.310286492,1
0.4098369479179382,-0.310286492,1
0.1366123110055923,-0.265959859,1
0.1821497529745102,-0.265959859,1
0.2276871800422668,-0.265959859,1
0.2732246220111847,-0.265959859,1
0.3187620639801025,-0.265959859,1
0.3642995059490204,-0.265959859,1
0.4098369479179382,-0.265959859,1
0.1366123110055923,-0.221633211,1
0.1821497529745102,-0.221633211,1
0.2276871800422668,-0.221633211,1
0.2732246220111847,-0.221633211,1
0.3187620639801025,-0.221633211,1
0.3642995059490204,-0.221633211,1
0.4098369479179382,-0.221633211,1
0.1366123110055923,-0.177306578,1
0.1821497529745102,-0.177306578,1
0.2276871800422668,-0.177306578,1
0.2732246220111847,-0.177306578,1
0.3187620639801025,-0.177306578,1
0.3642995059490204,-0.177306578,1
0.4098369479179382,-0.177306578,1
0.1366123110055923,-0.132979929,1
0.1821497529745102,-0.132979929,1
0.2276871800422668,-0.132979929,1
0.2732246220111847,-0.132979929,1
0.3187620639801025,-0.132979929,1
0.3642995059490204,-0.132979929,1
0.4098369479179382,-0.132979929,1
-0.409836948,-0.398939788,1
-0.364299506,-0.398939788,1
-0.318762064,-0.398939788,1
-0.273224622,-0.398939788,1
-0.22768718,-0.398939788,1
-0.182149753,-0.398939788,1
-0.136612311,-0.398939788,1
-0.409836948,-0.354613155,1
-0.364299506,-0.354613155,1
-0.318762064,-0.354613155,1
-0.273224622,-0.354613155,1
-0.22768718,-0.354613155,1
-0.182149753,-0.354613155,1
-0.136612311,-0.354613155,1
-0.409836948,-0.310286492,1
-0.364299506,-0.310286492,1
-0.318762064,-0.310286492,1
-0.273224622,-0.310286492,1
-0.22768718,-0.310286492,1
-0.182149753,-0.310286492,1
-0.136612311,-0.310286492,1
-0.409836948,-0.265959859,1
-0.364299506,-0.265959859,1
-0.318762064,-0.265959859,1
-0.273224622,-0.265959859,1
-0.22768718,-0.265959859,1
-0.182149753,-0.265959859,1
-0.136612311,-0.265959859,1
-0.409836948,-0.221633211,1
-0.364299506,-0.221633211,1
-0.318762064,-0.221633211,1
-0.273224622,-0.221633211,1
-0.22768718,-0.221633211,1
-0.182149753,-0.221633211,1
-0.136612311,-0.221633211,1
-0.409836948,-0.177306578,1
-0.364299506,-0.177306578,1
-0.318762064,-0.177306578,1
-0.273224622,-0.177306578,1
-0.22768718,-0.177306578,1
-0.182149753,-0.177306578,1
-0.136612311,-0.177306578,1
-0.409836948,-0.132979929,1
-0.364299506,-0.132979929,1
-0.318762064,-0.132979929,1
-0.273224622,-0.132979929,1
-0.22768718,-0.132979929,1
-0.182149753,-0.132979929,1
-0.136612311,-0.132979929,1
-0.136612311,-0.576246381,1
-0.091074876,-0.576246381,1
-0.045537438,-0.576246381,1
0.0,-0.576246381,1
0.045537438,-0.576246381,1
0.091074876,-0.576246381,1
0.1366123110055923,-0.576246381,1
-0.136612311,-0.531919718,1
-0.091074876,-0.531919718,1
-0.045537438,-0.531919718,1
0.0,-0.531919718,1
0.045537438,-0.531919718,1
0.091074876,-0.531919718,1
0.1366123110055923,-0.531919718,1
-0.136612311,-0.487593085,1
-0.091074876,-0.487593085,1
-0.045537438,-0.487593085,1
0.0,-0.487593085,1
0.045537438,-0.487593085,1
0.091074876,-0.487593085,1
0.1366123110055923,-0.487593085,1
-0.136612311,-0.443266422,1
-0.091074876,-0.443266422,1
-0.045537438,-0.443266422,1
0.0,-0.443266422,1
0.045537438,-0.443266422,1
0.091074876,-0.443266422,1
0.1366123110055923,-0.443266422,1
-0.136612311,-0.398939788,1
-0.091074876,-0.398939788,1
-0.045537438,-0.398939788,1
0.0,-0.398939788,1
0.045537438,-0.398939788,1
0.091074876,-0.398939788,1
0.1366123110055923,-0.398939788,1
-0.136612311,-0.354613155,1
-0.091074876,-0.354613155,1
-0.045537438,-0.354613155,1
0.0,-0.354613155,1
0.045537438,-0.354613155,1
0.091074876,-0.354613155,1
0.1366123110055923,-0.354613155,1
-0.136612311,-0.310286492,1
-0.091074876,-0.310286492,1
-0.045537438,-0.310286492,1
0.0,-0.310286492,1
0.045537438,-0.310286492,1
0.091074876,-0.310286492,1
0.1366123110055923,-0.310286492,1
-0.136612311,-0.576246381,1
-0.091074876,-0.576246381,1
-0.045537438,-0.576246381,1
0.0,-0.576246381,1
0.045537438,-0.576246381,1
0.091074876,-0.576246381,1
0.1366123110055923,-0.576246381,1
-0.136612311,-0.531919718,1
-0.091074876,-0.531919718,1
-0.045537438,-0.531919718,1
0.0,-0.531919718,1
0.045537438,-0.531919718,1
0.091074876,-0.531919718,1
0.1366123110055923,-0.531919718,1
-0.136612311,-0.487593085,1
-0.091074876,-0.487593085,1
-0.045537438,-0.487593085,1
0.0,-0.487593085,1
0.045537438,-0.487593085,1
0.091074876,-0.487593085,1
0.1366123110055923,-0.487593085,1
-0.136612311,-0.443266422,1
-0.091074876,-0.443266422,1
-0.045537438,-0.443266422,1
0.0,-0.443266422,1
0.045537438,-0.443266422,1
0.091074876,-0.443266422,1
0.1366123110055923,-0.443266422,1
-0.136612311,-0.398939788,1
-0.091074876,-0.398939788,1
-0.045537438,-0.398939788,1
0.0,-0.398939788,1
0.045537438,-0.398939788,1
0.091074876,-0.398939788,1
0.1366123110055923,-0.398939788,1
-0.136612311,-0.354613155,1
-0.091074876,-0.354613155,1
-0.045537438,-0.354613155,1
0.0,-0.354613155,1
0.045537438,-0.354613155,1
0.091074876,-0.354613155,1
0.1366123110055923,-0.354613155,1
-0.136612311,-0.310286492,1
-0.091074876,-0.310286492,1
-0.045537438,-0.310286492,1
0.0,-0.310286492,1
0.045537438,-0.310286492,1
0.091074876,-0.310286492,1
0.1366123110055923,-0.310286492,1
-1.149999976,0.6499999761581421,1
0.8999999761581421,-1.0,1
0.949999988,-1.0,1
1.0,-1.0,1
1.0499999523162842,-1.0,1
0.8999999761581421,-0.949999988,1
0.949999988,-0.949999988,1
1.0,-0.949999988,1
1.0499999523162842,-0.949999988,1
0.8999999761581421,-0.899999976,1
0.949999988,-0.899999976,1
1.0,-0.899999976,1
1.0499999523162842,-0.899999976,1
0.8999999761581421,-0.850000024,1
0.949999988,-0.850000024,1
1.0,-0.850000024,1
1.0499999523162842,-0.850000024,1
0.8999999761581421,-0.800000012,1
0.949999988,-0.800000012,1
1.0,-0.800000012,1
1.0499999523162842,-0.800000012,1
0.8999999761581421,-0.75,1
0.949999988,-0.75,1
1.0,-0.75,1
1.0499999523162842,-0.75,1
0.8999999761581421,-0.699999988,1
0.949999988,-0.699999988,1
1.0,-0.699999988,1
1.0499999523162842,-0.699999988,1
0.8999999761581421,-0.649999976,1
0.949999988,-0.649999976,1
1.0,-0.649999976,1
1.0499999523162842,-0.649999976,1
0.8999999761581421,-0.600000024,1
0.949999988,-0.600000024,1
1.0,-0.600000024,1
1.0499999523162842,-0.600000024,1
0.8999999761581421,-0.550000012,1
0.949999988,-0.550000012,1
1.0,-0.550000012,1
1.0499999523162842,-0.550000012,1
0.8999999761581421,-0.5,1
0.949999988,-0.5,1
1.0,-0.5,1
1.0499999523162842,-0.5,1
0.8999999761581421,-0.449999988,1
0.949999988,-0.449999988,1
1.0,-0.449999988,1
1.0499999523162842,-0.449999988,1
0.8999999761581421,-0.400000006,1
0.949999988,-0.400000006,1
1.0,-0.400000006,1
1.0499999523162842,-0.400000006,1
0.8999999761581421,-0.349999994,1
0.949999988,-0.349999994,1
1.0,-0.349999994,1
1.0499999523162842,-0.349999994,1
0.8999999761581421,-0.300000012,1
0.949999988,-0.300000012,1
1.0,-0.300000012,1
1.0499999523162842,-0.300000012,1
0.8999999761581421,-0.25,1
0.949999988,-0.25,1
1.0,-0.25,1
1.0499999523162842,-0.25,1
0.8999999761581421,-0.200000003,1
0.949999988,-0.200000003,1
1.0,-0.200000003,1
1.0499999523162842,-0.200000003,1
0.8999999761581421,-0.150000006,1
0.949999988,-0.150000006,1
1.0,-0.150000006,1
1.0499999523162842,-0.150000006,1
0.8999999761581421,-0.100000001,1
0.949999988,-0.100000001,1
1.0,-0.100000001,1
1.0499999523162842,-0.100000001,1
0.8999999761581421,-0.050000001,1
0.949999988,-0.050000001,1
1.0,-0.050000001,1
1.0499999523162842,-0.050000001,1
0.8999999761581421,8.881784197001252e-16,1
0.949999988,8.881784197001252e-16,1
1.0,8.881784197001252e-16,1
1.0499999523162842,8.881784197001252e-16,1
0.8999999761581421,0.050000001,1
0.949999988,0.050000001,1
1.0,0.050000001,1
1.0499999523162842,0.050000001,1
0.8999999761581421,0.1000000014901161,1
0.949999988,0.1000000014901161,1
1.0,0.1000000014901161,1
1.0499999523162842,0.1000000014901161,1
0.8999999761581421,0.1500000059604644,1
0.949999988,0.1500000059604644,1
1.0,0.1500000059604644,1
1.0499999523162842,0.1500000059604644,1
0.8999999761581421,0.2000000029802322,1
0.949999988,0.2000000029802322,1
1.0,0.2000000029802322,1
1.0499999523162842,0.2000000029802322,1
0.8999999761581421,0.25,1
0.949999988,0.25,1
1.0,0.25,1
1.0499999523162842,0.25,1
0.8999999761581421,0.3000000119209289,1
0.949999988,0.3000000119209289,1
1.0,0.3000000119209289,1
1.0499999523162842,0.3000000119209289,1
0.8999999761581421,0.3499999940395355,1
0.949999988,0.3499999940395355,1
1.0,0.3499999940395355,1
1.0499999523162842,0.3499999940395355,1
0.8999999761581421,0.4000000059604645,1
0.949999988,0.4000000059604645,1
1.0,0.4000000059604645,1
1.0499999523162842,0.4000000059604645,1
0.8999999761581421,0.449999988079071,1
0.949999988,0.449999988079071,1
1.0,0.449999988079071,1
1.0499999523162842,0.449999988079071,1
0.8999999761581421,0.5,1
0.949999988,0.5,1
1.0,0.5,1
1.0499999523162842,0.5,1
0.8999999761581421,0.550000012,1
0.949999988,0.550000012,1
1.0,0.550000012,1
1.0499999523162842,0.550000012,1
0.8999999761581421,0.6000000238418579,1
0.949999988,0.6000000238418579,1
1.0,0.6000000238418579,1
1.0499999523162842,0.6000000238418579,1
0.8999999761581421,0.6499999761581421,1
0.949999988,0.6499999761581421,1
1.0,0.6499999761581421,1
1.0499999523162842,0.6499999761581421,1
0.8999999761581421,0.699999988,1
0.949999988,0.699999988,1
1.0,0.699999988,1
1.0499999523162842,0.699999988,1
0.8999999761581421,0.75,1
0.949999988,0.75,1
1.0,0.75,1
1.0499999523162842,0.75,1
0.8999999761581421,0.800000012,1
0.949999988,0.800000012,1
1.0,0.800000012,1
1.0499999523162842,0.800000012,1
0.8999999761581421,0.8500000238418579,1
0.949999988,0.8500000238418579,1
1.0,0.8500000238418579,1
1.0499999523162842,0.8500000238418579,1
0.8999999761581421,0.8999999761581421,1
0.949999988,0.8999999761581421,1
1.0,0.8999999761581421,1
1.0499999523162842,0.8999999761581421,1
0.8999999761581421,0.949999988,1
0.949999988,0.949999988,1
1.0,0.949999988,1
1.0499999523162842,0.949999988,1
-1.0,-1.0,1
-0.949999988,-1.0,1
-0.899999976,-1.0,1
-0.850000024,-1.0,1
-1.0,-0.949999988,1
-0.949999988,-0.949999988,1
-0.899999976,-0.949999988,1
-0.850000024,-0.949999988,1
-1.0,-0.899999976,1
-0.949999988,-0.899999976,1
-0.899999976,-0.899999976,1
-0.850000024,-0.899999976,1
-1.0,-0.850000024,1
-0.949999988,-0.850000024,1
-0.899999976,-0.850000024,1
-0.850000024,-0.850000024,1
-1.0,-0.800000012,1
-0.949999988,-0.800000012,1
-0.899999976,-0.800000012,1
-0.850000024,-0.800000012,1
-1.0,-0.75,1
-0.949999988,-0.75,1
-0.899999976,-0.75,1
-0.850000024,-0.75,1
-1.0,-0.699999988,1
-0.949999988,-0.699999988,1
-0.899999976,-0.699999988,1
-0.850000024,-0.699999988,1
-1.0,-0.649999976,1
-0.949999988,-0.649999976,1
-0.899999976,-0.649999976,1
-0.850000024,-0.649999976,1
-1.0,-0.600000024,1
-0.949999988,-0.600000024,1
-0.899999976,-0.600000024,1
-0.850000024,-0.600000024,1
-1.0,-0.550000012,1
-0.949999988,-0.550000012,1
-0.899999976,-0.550000012,1
-0.850000024,-0.550000012,1
-1.0,-0.5,1
-0.949999988,-0.5,1
-0.899999976,-0.5,1
-0.850000024,-0.5,1
-1.0,-0.449999988,1
-0.949999988,-0.449999988,1
-0.899999976,-0.449999988,1
-0.850000024,-0.449999988,1
-1.0,-0.400000006,1
-0.949999988,-0.400000006,1
-0.899999976,-0.400000006,1
-0.850000024,-0.400000006,1
-1.0,-0.349999994,1
-0.949999988,-0.349999994,1
-0.899999976,-0.349999994,1
-0.850000024,-0.349999994,1
-1.0,-0.300000012,1
-0.949999988,-0.300000012,1
-0.899999976,-0.300000012,1
-0.850000024,-0.300000012,1
-1.0,-0.25,1
-0.949999988,-0.25,1
-0.899999976,-0.25,1
-0.850000024,-0.25,1
-1.0,-0.200000003,1
-0.949999988,-0.200000003,1
-0.899999976,-0.200000003,1
-0.850000024,-0.200000003,1
-1.0,-0.150000006,1
-0.949999988,-0.150000006,1
-0.899999976,-0.150000006,1
-0.850000024,-0.150000006,1
-1.0,-0.100000001,1
-0.949999988,-0.100000001,1
-0.899999976,-0.100000001,1
-0.850000024,-0.100000001,1
-1.0,-0.050000001,1
-0.949999988,-0.050000001,1
-0.899999976,-0.050000001,1
-0.850000024,-0.050000001,1
-1.0,8.881784197001252e-16,1
-0.949999988,8.881784197001252e-16,1
-0.899999976,8.881784197001252e-16,1
-0.850000024,8.881784197001252e-16,1
-1.0,0.050000001,1
-0.949999988,0.050000001,1
-0.899999976,0.050000001,1
-0.850000024,0.050000001,1
-1.0,0.1000000014901161,1
-0.949999988,0.1000000014901161,1
-0.899999976,0.1000000014901161,1
-0.850000024,0.1000000014901161,1
-1.0,0.1500000059604644,1
-0.949999988,0.1500000059604644,1
-0.899999976,0.1500000059604644,1
-0.850000024,0.1500000059604644,1
-1.0,0.2000000029802322,1
-0.949999988,0.2000000029802322,1
-0.899999976,0.2000000029802322,1
-0.850000024,0.2000000029802322,1
-1.0,0.25,1
-0.949999988,0.25,1
-0.899999976,0.25,1
-0.850000024,0.25,1
-1.0,0.3000000119209289,1
-0.949999988,0.3000000119209289,1
-0.899999976,0.3000000119209289,1
-0.850000024,0.3000000119209289,1
-1.0,0.3499999940395355,1
-0.949999988,0.3499999940395355,1
-0.899999976,0.3499999940395355,1
-0.850000024,0.3499999940395355,1
-1.0,0.4000000059604645,1
-0.949999988,0.4000000059604645,1
-0.899999976,0.4000000059604645,1
-0.850000024,0.4000000059604645,1
-1.0,0.449999988079071,1
-0.949999988,0.449999988079071,1
-0.899999976,0.449999988079071,1
-0.850000024,0.449999988079071,1
-1.0,0.5,1
-0.949999988,0.5,1
-0.899999976,0.5,1
-0.850000024,0.5,1
-1.0,0.550000012,1
-0.949999988,0.550000012,1
-0.899999976,0.550000012,1
-0.850000024,0.550000012,1
-1.0,0.6000000238418579,1
-0.949999988,0.6000000238418579,1
-0.899999976,0.6000000238418579,1
-0.850000024,0.6000000238418579,1
-1.0,0.6499999761581421,1
-0.949999988,0.6499999761581421,1
-0.899999976,0.6499999761581421,1
-0.850000024,0.6499999761581421,1
-1.0,0.699999988,1
-0.949999988,0.699999988,1
-0.899999976,0.699999988,1
-0.850000024,0.699999988,1
-1.0,0.75,1
-0.949999988,0.75,1
-0.899999976,0.75,1
-0.850000024,0.75,1
-1.0,0.800000012,1
-0.949999988,0.800000012,1
-0.899999976,0.800000012,1
-0.850000024,0.800000012,1
-1.0,0.8500000238418579,1
-0.949999988,0.8500000238418579,1
-0.899999976,0.8500000238418579,1
-0.850000024,0.8500000238418579,1
-1.0,0.8999999761581421,1
-0.949999988,0.8999999761581421,1
-0.899999976,0.8999999761581421,1
-0.850000024,0.8999999761581421,1
-1.0,0.949999988,1
-0.949999988,0.949999988,1
-0.899999976,0.949999988,1
-0.850000024,0.949999988,1
-0.699999988,0.8999999761581421,1
-0.649999976,0.8999999761581421,1
-0.600000024,0.8999999761581421,1
-0.550000012,0.8999999761581421,1
-0.5,0.8999999761581421,1
-0.449999988,0.8999999761581421,1
-0.400000006,0.8999999761581421,1
-0.349999994,0.8999999761581421,1
-0.300000012,0.8999999761581421,1
-0.25,0.8999999761581421,1
-0.200000003,0.8999999761581421,1
-0.150000006,0.8999999761581421,1
-0.100000001,0.8999999761581421,1
-0.050000001,0.8999999761581421,1
5.828670879282072e-16,0.8999999761581421,1
0.050000001,0.8999999761581421,1
0.1000000014901161,0.8999999761581421,1
0.1500000059604644,0.8999999761581421,1
0.2000000029802322,0.8999999761581421,1
0.25,0.8999999761581421,1
0.3000000119209289,0.8999999761581421,1
0.3499999940395355,0.8999999761581421,1
0.4000000059604645,0.8999999761581421,1
0.449999988079071,0.8999999761581421,1
0.5,0.8999999761581421,1
0.550000012,0.8999999761581421,1
0.6000000238418579,0.8999999761581421,1
0.6499999761581421,0.8999999761581421,1
0.699999988,0.8999999761581421,1
0.75,0.8999999761581421,1
0.800000012,0.8999999761581421,1
0.8500000238418579,0.8999999761581421,1
0.8999999761581421,0.8999999761581421,1
0.949999988,0.8999999761581421,1
1.0,0.8999999761581421,1
1.0499999523162842,0.8999999761581421,1
-0.699999988,0.949999988,1
-0.649999976,0.949999988,1
-0.600000024,0.949999988,1
-0.550000012,0.949999988,1
-0.5,0.949999988,1
-0.449999988,0.949999988,1
-0.400000006,0.949999988,1
-0.349999994,0.949999988,1
-0.300000012,0.949999988,1
-0.200000003,0.949999988,1
-0.150000006,0.949999988,1
-0.100000001,0.949999988,1
-0.050000001,0.949999988,1
5.828670879282072e-16,0.949999988,1
0.050000001,0.949999988,1
0.1000000014901161,0.949999988,1
0.1500000059604644,0.949999988,1
0.2000000029802322,0.949999988,1
0.25,0.949999988,1
0.3000000119209289,0.949999988,1
0.3499999940395355,0.949999988,1
0.4000000059604645,0.949999988,1
0.449999988079071,0.949999988,1
0.5,0.949999988,1
0.550000012,0.949999988,1
0.6000000238418579,0.949999988,1
0.6499999761581421,0.949999988,1
0.699999988,0.949999988,1
0.75,0.949999988,1
0.800000012,0.949999988,1
0.8500000238418579,0.949999988,1
0.8999999761581421,0.949999988,1
0.949999988,0.949999988,1
1.0,0.949999988,1
1.0499999523162842,0.949999988,1
-0.699999988,1.0,1
-0.649999976,1.0,1
-0.600000024,1.0,1
-0.550000012,1.0,1
-0.5,1.0,1
-0.449999988,1.0,1
-0.400000006,1.0,1
-0.349999994,1.0,1
-0.300000012,1.0,1
-0.25,1.0,1
-0.200000003,1.0,1
-0.150000006,1.0,1
-0.100000001,1.0,1
-0.050000001,1.0,1
5.828670879282072e-16,1.0,1
0.050000001,1.0,1
0.1000000014901161,1.0,1
0.1500000059604644,1.0,1
0.2000000029802322,1.0,1
0.25,1.0,1
0.3000000119209289,1.0,1
0.3499999940395355,1.0,1
0.4000000059604645,1.0,1
0.449999988079071,1.0,1
0.5,1.0,1
0.550000012,1.0,1
0.6000000238418579,1.0,1
0.6499999761581421,1.0,1
0.699999988,1.0,1
0.75,1.0,1
0.800000012,1.0,1
0.8500000238418579,1.0,1
0.8999999761581421,1.0,1
0.949999988,1.0,1
1.0,1.0,1
1.0499999523162842,1.0,1
-0.699999988,1.0499999523162842,1
-0.649999976,1.0499999523162842,1
-0.600000024,1.0499999523162842,1
-0.550000012,1.0499999523162842,1
-0.5,1.0499999523162842,1
-0.449999988,1.0499999523162842,1
-0.400000006,1.0499999523162842,1
-0.349999994,1.0499999523162842,1
-0.300000012,1.0499999523162842,1
-0.25,1.0499999523162842,1
-0.200000003,1.0499999523162842,1
-0.150000006,1.0499999523162842,1
-0.100000001,1.0499999523162842,1
-0.050000001,1.0499999523162842,1
5.828670879282072e-16,1.0499999523162842,1
0.050000001,1.0499999523162842,1
0.1000000014901161,1.0499999523162842,1
